Daily Mean data          supplied by UK-air on 22/1/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 All Data are GMT hour ending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status: V=verified N=Not Verified S=Suspect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Leeds Headingley Kerbside,,,,,,,,,,,,,,,,,,Leeds Centre,,,,,,,,,,,,,,,,,,,,,,,
Date,PM10 particulate matter (Hourly measured),status/unit,Nitric oxide,status/unit,Nitrogen dioxide,status/unit,Nitrogen oxides as nitrogen dioxide,status/unit,Non-volatile PM10 (Hourly measured),status/unit,Non-volatile PM2.5 (Hourly measured),status/unit,PM2.5 particulate matter (Hourly measured),status/unit,Volatile PM10 (Hourly measured),status/unit,Volatile PM2.5 (Hourly measured),status/unit,Carbon monoxide,status/unit,PM10 particulate matter (Hourly measured),status/unit,Nitric oxide,status/unit,Nitrogen dioxide,status/unit,Nitrogen oxides as nitrogen dioxide,status/unit,Non-volatile PM10 (Hourly measured),status/unit,Non-volatile PM2.5 (Hourly measured),status/unit,Ozone,status/unit,PM2.5 particulate matter (Hourly measured),status/unit,Sulphur dioxide,status/unit,Volatile PM10 (Hourly measured),status/unit,Volatile PM2.5 (Hourly measured),status/unit
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/01/11,12,V ugm-3 (TEOM FDMS),37,V ugm-3,57,V ugm-3,114,V ugm-3,9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),0.75,V mgm-3,12,V ugm-3 (TEOM FDMS),23,V ugm-3,53,V ugm-3,88,V ugm-3,8,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),26,V ugm-3,9,V ugm-3 (TEOM FDMS),2,V ugm-3,4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
06/01/11,20,V ugm-3 (TEOM FDMS),83,V ugm-3,72,V ugm-3,198,V ugm-3,17,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),0.74,V mgm-3,15,V ugm-3 (TEOM FDMS),26,V ugm-3,51,V ugm-3,91,V ugm-3,13,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),27,V ugm-3,11,V ugm-3 (TEOM FDMS),2,V ugm-3,2,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
07/01/11,25,V ugm-3 (TEOM FDMS),93,V ugm-3,78,V ugm-3,221,V ugm-3,20,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),0.64,V mgm-3,21,V ugm-3 (TEOM FDMS),29,V ugm-3,57,V ugm-3,101,V ugm-3,16,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),12,V ugm-3,18,V ugm-3 (TEOM FDMS),1,V ugm-3,5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
08/01/11,18,V ugm-3 (TEOM FDMS),59,V ugm-3,54,V ugm-3,145,V ugm-3,15,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),0.82,V mgm-3,20,V ugm-3 (TEOM FDMS),31,V ugm-3,43,V ugm-3,90,V ugm-3,16,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),25,V ugm-3,14,V ugm-3 (TEOM FDMS),3,V ugm-3,4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
09/01/11,19,V ugm-3 (TEOM FDMS),23,V ugm-3,37,V ugm-3,72,V ugm-3,18,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),0.79,V mgm-3,16,V ugm-3 (TEOM FDMS),16,V ugm-3,39,V ugm-3,62,V ugm-3,15,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),35,V ugm-3,9,V ugm-3 (TEOM FDMS),3,V ugm-3,1,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
10/01/11,20,V ugm-3 (TEOM FDMS),73,V ugm-3,72,V ugm-3,182,V ugm-3,16,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),0.81,V mgm-3,22,V ugm-3 (TEOM FDMS),34,V ugm-3,61,V ugm-3,113,V ugm-3,17,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),10,V ugm-3,17,V ugm-3 (TEOM FDMS),6,V ugm-3,5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
11/01/11,22,V ugm-3 (TEOM FDMS),93,V ugm-3,70,V ugm-3,212,V ugm-3,21,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),0.85,V mgm-3,16,V ugm-3 (TEOM FDMS),39,V ugm-3,54,V ugm-3,114,V ugm-3,14,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),20,V ugm-3,13,V ugm-3 (TEOM FDMS),0,V ugm-3,3,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
12/01/11,27,V ugm-3 (TEOM FDMS),122,V ugm-3,91,V ugm-3,276,V ugm-3,22,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),0.95,V mgm-3,28,V ugm-3 (TEOM FDMS),65,V ugm-3,70,V ugm-3,168,V ugm-3,22,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),6,V ugm-3,24,V ugm-3 (TEOM FDMS),2,V ugm-3,6,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
13/01/11,20,V ugm-3 (TEOM FDMS),52,V ugm-3,62,V ugm-3,141,V ugm-3,17,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),0.78,V mgm-3,23,V ugm-3 (TEOM FDMS),31,V ugm-3,57,V ugm-3,104,V ugm-3,17,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),12,V ugm-3,17,V ugm-3 (TEOM FDMS),1,V ugm-3,6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
14/01/11,17,V ugm-3 (TEOM FDMS),35,V ugm-3,50,V ugm-3,104,V ugm-3,16,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),0.62,V mgm-3,17,V ugm-3 (TEOM FDMS),13,V ugm-3,45,V ugm-3,65,V ugm-3,14,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),27,V ugm-3,11,V ugm-3 (TEOM FDMS),2,V ugm-3,3,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
15/01/11,8,V ugm-3 (TEOM FDMS),12,V ugm-3,25,V ugm-3,43,V ugm-3,6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),0.52,V mgm-3,11,V ugm-3 (TEOM FDMS),5,V ugm-3,18,V ugm-3,26,V ugm-3,8,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),55,V ugm-3,7,V ugm-3 (TEOM FDMS),1,V ugm-3,3,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
16/01/11,12,V ugm-3 (TEOM FDMS),8,V ugm-3,23,V ugm-3,35,V ugm-3,11,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),0.45,V mgm-3,14,V ugm-3 (TEOM FDMS),5,V ugm-3,24,V ugm-3,31,V ugm-3,12,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),54,V ugm-3,10,V ugm-3 (TEOM FDMS),1,V ugm-3,3,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
17/01/11,39,V ugm-3 (TEOM FDMS),96,V ugm-3,77,V ugm-3,223,V ugm-3,37,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),0.75,V mgm-3,30,V ugm-3 (TEOM FDMS),37,V ugm-3,59,V ugm-3,116,V ugm-3,26,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),16,V ugm-3,20,V ugm-3 (TEOM FDMS),2,V ugm-3,4,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
18/01/11,18,V ugm-3 (TEOM FDMS),55,V ugm-3,57,V ugm-3,142,V ugm-3,16,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),0.55,V mgm-3,18,V ugm-3 (TEOM FDMS),18,V ugm-3,40,V ugm-3,67,V ugm-3,15,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),34,V ugm-3,13,V ugm-3 (TEOM FDMS),0,V ugm-3,3,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
19/01/11,22,V ugm-3 (TEOM FDMS),71,V ugm-3,60,V ugm-3,168,V ugm-3,20,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),0.57,V mgm-3,22,V ugm-3 (TEOM FDMS),21,V ugm-3,44,V ugm-3,76,V ugm-3,18,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),27,V ugm-3,15,V ugm-3 (TEOM FDMS),3,V ugm-3,4,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
20/01/11,43,V ugm-3 (TEOM FDMS),130,V ugm-3,93,V ugm-3,291,V ugm-3,39,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),0.79,V mgm-3,27,V ugm-3 (TEOM FDMS),46,V ugm-3,65,V ugm-3,135,V ugm-3,23,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),13,V ugm-3,19,V ugm-3 (TEOM FDMS),3,V ugm-3,4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
21/01/11,49,V ugm-3 (TEOM FDMS),136,V ugm-3,90,V ugm-3,299,V ugm-3,44,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),29,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),0.89,V mgm-3,34,V ugm-3 (TEOM FDMS),50,V ugm-3,64,V ugm-3,141,V ugm-3,28,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),15,V ugm-3,26,V ugm-3 (TEOM FDMS),3,V ugm-3,6,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
22/01/11,28,V ugm-3 (TEOM FDMS),91,V ugm-3,77,V ugm-3,216,V ugm-3,25,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),0.63,V mgm-3,22,V ugm-3 (TEOM FDMS),13,V ugm-3,45,V ugm-3,66,V ugm-3,17,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),25,V ugm-3,16,V ugm-3 (TEOM FDMS),3,V ugm-3,5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
23/01/11,28,V ugm-3 (TEOM FDMS),56,V ugm-3,57,V ugm-3,142,V ugm-3,25,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),0.43,V mgm-3,16,V ugm-3 (TEOM FDMS),6,V ugm-3,30,V ugm-3,38,V ugm-3,12,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),41,V ugm-3,10,V ugm-3 (TEOM FDMS),1,V ugm-3,3,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
24/01/11,15,V ugm-3 (TEOM FDMS),40,V ugm-3,42,V ugm-3,103,V ugm-3,14,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),0.38,V mgm-3,14,V ugm-3 (TEOM FDMS),12,V ugm-3,28,V ugm-3,46,V ugm-3,10,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),42,V ugm-3,9,V ugm-3 (TEOM FDMS),0,V ugm-3,4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
25/01/11,12,V ugm-3 (TEOM FDMS),53,V ugm-3,50,V ugm-3,131,V ugm-3,10,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),0.5,V mgm-3,13,V ugm-3 (TEOM FDMS),14,V ugm-3,35,V ugm-3,56,V ugm-3,9,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),36,V ugm-3,10,V ugm-3 (TEOM FDMS),2,V ugm-3,4,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
26/01/11,37,V ugm-3 (TEOM FDMS),75,V ugm-3,58,V ugm-3,173,V ugm-3,37,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),0.48,V mgm-3,14,V ugm-3 (TEOM FDMS),7,V ugm-3,24,V ugm-3,34,V ugm-3,12,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),53,V ugm-3,8,V ugm-3 (TEOM FDMS),3,V ugm-3,2,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
27/01/11,47,V ugm-3 (TEOM FDMS),89,V ugm-3,70,V ugm-3,206,V ugm-3,45,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),0.67,V mgm-3,16,V ugm-3 (TEOM FDMS),7,V ugm-3,32,V ugm-3,43,V ugm-3,14,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),50,V ugm-3,8,V ugm-3 (TEOM FDMS),0,V ugm-3,2,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
28/01/11,45,V ugm-3 (TEOM FDMS),106,V ugm-3,83,V ugm-3,245,V ugm-3,41,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),0.72,V mgm-3,21,V ugm-3 (TEOM FDMS),23,V ugm-3,52,V ugm-3,87,V ugm-3,17,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),30,V ugm-3,15,V ugm-3 (TEOM FDMS),0,V ugm-3,4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
29/01/11,55,V ugm-3 (TEOM FDMS),98,V ugm-3,79,V ugm-3,229,V ugm-3,49,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),29,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),0.55,V mgm-3,27,V ugm-3 (TEOM FDMS),11,V ugm-3,42,V ugm-3,59,V ugm-3,20,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),29,V ugm-3,22,V ugm-3 (TEOM FDMS),1,V ugm-3,7,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
30/01/11,52,V ugm-3 (TEOM FDMS),48,V ugm-3,68,V ugm-3,142,V ugm-3,44,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),33,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),0.58,V mgm-3,36,V ugm-3 (TEOM FDMS),14,V ugm-3,46,V ugm-3,67,V ugm-3,27,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),23,V ugm-3,31,V ugm-3 (TEOM FDMS),3,V ugm-3,9,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS)
31/01/11,43,V ugm-3 (TEOM FDMS),84,V ugm-3,74,V ugm-3,202,V ugm-3,32,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),33,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),0.66,V mgm-3,40,V ugm-3 (TEOM FDMS),28,V ugm-3,57,V ugm-3,101,V ugm-3,30,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS),16,V ugm-3,38,V ugm-3 (TEOM FDMS),2,V ugm-3,10,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS)
01/02/11,29,V ugm-3 (TEOM FDMS),54,V ugm-3,60,V ugm-3,143,V ugm-3,25,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),0.52,V mgm-3,25,V ugm-3 (TEOM FDMS),27,V ugm-3,58,V ugm-3,99,V ugm-3,19,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),25,V ugm-3,18,V ugm-3 (TEOM FDMS),1,V ugm-3,5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
02/02/11,, ,21,V ugm-3,35,V ugm-3,67,V ugm-3,, ,8,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),, ,4,V ugm-3 (TEOM FDMS),, ,17,V ugm-3 (TEOM FDMS),9,V ugm-3,36,V ugm-3,49,V ugm-3,13,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),43,V ugm-3,11,V ugm-3 (TEOM FDMS),0,V ugm-3,4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
03/02/11,, ,11,V ugm-3,24,V ugm-3,41,V ugm-3,, ,, ,, ,, ,, ,, ,15,V ugm-3 (TEOM FDMS),9,V ugm-3,26,V ugm-3,40,V ugm-3,12,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),, ,7,V ugm-3 (TEOM FDMS),0,V ugm-3,3,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
04/02/11,, ,, ,, ,, ,, ,8,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),, ,2,V ugm-3 (TEOM FDMS),0.35,V mgm-3,16,V ugm-3 (TEOM FDMS),7,V ugm-3,23,V ugm-3,34,V ugm-3,12,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),57,V ugm-3,10,V ugm-3 (TEOM FDMS),2,V ugm-3,3,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
05/02/11,, ,40,V ugm-3,54,V ugm-3,114,V ugm-3,, ,9,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),, ,2,V ugm-3 (TEOM FDMS),0.45,V mgm-3,13,V ugm-3 (TEOM FDMS),12,V ugm-3,47,V ugm-3,65,V ugm-3,10,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),41,V ugm-3,10,V ugm-3 (TEOM FDMS),0,V ugm-3,4,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
06/02/11,, ,17,V ugm-3,37,V ugm-3,64,V ugm-3,, ,6,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),, ,3,V ugm-3 (TEOM FDMS),0.36,V mgm-3,12,V ugm-3 (TEOM FDMS),5,V ugm-3,26,V ugm-3,35,V ugm-3,8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),48,V ugm-3,10,V ugm-3 (TEOM FDMS),0,V ugm-3,4,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
07/02/11,, ,17,V ugm-3,23,V ugm-3,49,V ugm-3,, ,6,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),, ,2,V ugm-3 (TEOM FDMS),0.39,V mgm-3,12,V ugm-3 (TEOM FDMS),12,V ugm-3,28,V ugm-3,46,V ugm-3,10,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),58,V ugm-3,6,V ugm-3 (TEOM FDMS),0,V ugm-3,2,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
08/02/11,, ,, ,, ,, ,, ,14,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),, ,3,V ugm-3 (TEOM FDMS),0.64,V mgm-3,24,V ugm-3 (TEOM FDMS),32,V ugm-3,61,V ugm-3,110,V ugm-3,20,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),21,V ugm-3,15,V ugm-3 (TEOM FDMS),5,V ugm-3,3,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
09/02/11,41,V ugm-3 (TEOM FDMS),, ,, ,, ,36,V ugm-3 (TEOM FDMS),25,V ugm-3 (TEOM FDMS),33,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),0.66,V mgm-3,39,V ugm-3 (TEOM FDMS),31,V ugm-3,62,V ugm-3,109,V ugm-3,31,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),9,V ugm-3,33,V ugm-3 (TEOM FDMS),4,V ugm-3,8,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS)
10/02/11,35,V ugm-3 (TEOM FDMS),73,V ugm-3,59,V ugm-3,170,V ugm-3,32,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),0.39,V mgm-3,14,V ugm-3 (TEOM FDMS),9,V ugm-3,32,V ugm-3,45,V ugm-3,10,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),41,V ugm-3,10,V ugm-3 (TEOM FDMS),1,V ugm-3,5,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
11/02/11,26,V ugm-3 (TEOM FDMS),98,V ugm-3,71,V ugm-3,221,V ugm-3,22,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),25,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),0.49,V mgm-3,25,V ugm-3 (TEOM FDMS),21,V ugm-3,46,V ugm-3,79,V ugm-3,19,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),13,V ugm-3,21,V ugm-3 (TEOM FDMS),2,V ugm-3,6,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
12/02/11,32,V ugm-3 (TEOM FDMS),65,V ugm-3,67,V ugm-3,167,V ugm-3,28,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),0.47,V mgm-3,21,V ugm-3 (TEOM FDMS),24,V ugm-3,49,V ugm-3,85,V ugm-3,16,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),20,V ugm-3,15,V ugm-3 (TEOM FDMS),3,V ugm-3,5,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
13/02/11,16,V ugm-3 (TEOM FDMS),28,V ugm-3,57,V ugm-3,100,V ugm-3,14,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),0.45,V mgm-3,17,V ugm-3 (TEOM FDMS),10,V ugm-3,42,V ugm-3,56,V ugm-3,13,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),25,V ugm-3,14,V ugm-3 (TEOM FDMS),4,V ugm-3,5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
14/02/11,20,V ugm-3 (TEOM FDMS),55,V ugm-3,63,V ugm-3,146,V ugm-3,18,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, 
15/02/11,25,V ugm-3 (TEOM FDMS),84,V ugm-3,73,V ugm-3,201,V ugm-3,20,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, 
16/02/11,34,V ugm-3 (TEOM FDMS),90,V ugm-3,83,V ugm-3,220,V ugm-3,31,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, 
17/02/11,50,V ugm-3 (TEOM FDMS),99,V ugm-3,83,V ugm-3,234,V ugm-3,43,V ugm-3 (TEOM FDMS),32,V ugm-3 (TEOM FDMS),41,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),0.51,V mgm-3,44,V ugm-3 (TEOM FDMS),15,V ugm-3,52,V ugm-3,75,V ugm-3,36,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),10,V ugm-3,35,V ugm-3 (TEOM FDMS),5,V ugm-3,8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
